text,label
12237001250800 shhi know youve got the power to do that,Ses05M_impro01_M016
12400001268700 theyre processed differently,Ses05M_impro01_F019
12509001279500 thats crap youre crap  i dont buy it,Ses05M_impro01_M017
12749001306000 sir youre gonna have to go stand in the other line,Ses05M_impro01_F020
12964001353100 im not leaving this line until i get my new id  thats as simple as it is  im not leaving this line until i get my new id,Ses05M_impro01_M018
13282001373100 im gonna im gonna bring security over and have them escort you out,Ses05M_impro01_F021
13669001432400 well then youre just gonna look stupid because im just waiting for an id and youre gonna make security take me out because i want my id,Ses05M_impro01_M019
14325001449700 thats just dumb,Ses05M_impro01_M020
14293001477700 but you filled out the wrong form and youre in the wrong line and youre wasting both of our times,Ses05M_impro01_F022
14577001487900 i filled out the wrong form because they made me fill out the wrong form,Ses05M_impro01_M021
14843001527500 well thats unfortunate sir  youre gonna have to go stand in the other line now,Ses05M_impro01_F023
15231001603200 this is crap  you know i dont even know why im in this state  screw california  im out of here,Ses05M_impro01_M022
00303340053000 what is it,Ses05M_impro02_F000
00692000163900 sweetheart ive got to tell you something  i just got a call  im going to iraq,Ses05M_impro02_M000
01631000181100 what,Ses05M_impro02_F001
01787000235700 i know its really crappy timing but i dont have a choice,Ses05M_impro02_M001
02225000241900 what  no you cant,Ses05M_impro02_F002
02385000266800 i know i have to go,Ses05M_impro02_M002
02496000289100 you didnt did you tell them you have two young children at home,Ses05M_impro02_F003
02839000331100 you think theyd listen to me  no  of course i told them that,Ses05M_impro02_M003
03317000357900 and they didnt care,Ses05M_impro02_F004
03525000374400 no,Ses05M_impro02_M004
03917950414200 i dont know what to do  im  sorry,Ses05M_impro02_M005
04007000424000 they cant do that to you,Ses05M_impro02_F005
04143000426900 i know,Ses05M_impro02_M006
04291000477800 i dont have a choice  i have to go  if i dont go theyll come and take me,Ses05M_impro02_M007
04535000495100 no we have theres got to be something you can do  you cant go,Ses05M_impro02_F006
04859000570100 ive tried everything  ive called everyone i know  ive tried everything no one can do anything for me or they wont do anything for me,Ses05M_impro02_M008
05557000581400 how long do you have to go for,Ses05M_impro02_F007
05804000602300 at least a year,Ses05M_impro02_M009
05982000608100 what,Ses05M_impro02_F008
06030000623900 i know,Ses05M_impro02_M010
06270000707200 i dont want to  the kids  youve got to take care of them  youve got youve got to,Ses05M_impro02_M011
07075000794200 tell them about me and show them pictures of me and everything like that because they are not going to see me for such a long time  and its such an important time and i just dont want to miss it,Ses05M_impro02_M012
07928000835900 theres got to be something we can do  you cant just go,Ses05M_impro02_F009
07992510810836 i dont know what to,Ses05M_impro02_MXX0
08383000927000 i dont have  i know  what are we gonna what are we just run away  what can i do  where can we go,Ses05M_impro02_M013
09067000945100 why dont we do that can we can we just leave the country,Ses05M_impro02_F010
09302000943600 where are we gonna go,Ses05M_impro02_M014
09437000958400 where are we gonna go,Ses05M_impro02_M015
09475000961700 i dont know,Ses05M_impro02_F011
09627671003400 theyll find me anyway  you know they will,Ses05M_impro02_M016
09992001031800 what would be the worst that would happen if they found you somewhere else,Ses05M_impro02_F012
10224001098300 theyd put me in jail and then how long when will i get to see the kids  what ten years  i dont know,Ses05M_impro02_M017
10972001120200 well theyre so young,Ses05M_impro02_F013
11165001199500 i know  but illill send the pictures all the time and ill write them emails and you can read them the emails that i send them,Ses05M_impro02_M018
11850001228900 where are you gonna be stationed  what are you gonna be doing,Ses05M_impro02_F014
12260001270100 im gonna be in bagdad just doing security,Ses05M_impro02_M019
12724001322700 are you gonna be like in tanks running around  what i mean what does that mean,Ses05M_impro02_F015
13187001398500 yeah its gonna be everything  im gonna be in the front  ill be  its not gonna be safe,Ses05M_impro02_M020
13859001406700 oh my god,Ses05M_impro02_F016
14015001437200 i just want to be honest with you  i dont want you to ,Ses05M_impro02_M021
14429001538400 but its gonna be fine  im gonna be fine  you know im good at this  i can do this  thats why i trained all this time  im good at this  okay,Ses05M_impro02_M022
15239001549900 but so many people have died,Ses05M_impro02_F017
15448001593900 i know  i know  i know  but you know what  that doesnt mean its gonna be me does it,Ses05M_impro02_M023
15897001654400 i know  i know  i know i know youre good youre good at what you do but theres just so much chance involved,Ses05M_impro02_F018
15941001626000 no  it doesnt  and you cant think like that,Ses05M_impro02_M024
16547001706700 i mean ii know that youre a good soldier but not everybody else is and what if,Ses05M_impro02_F019
16930001786800 i dont want you to  i know  i know you cant worry about me  youve got to worry about the kids  and youve got to take care of the kids for me  okay  take care of the kids for me all right,Ses05M_impro02_M025
17876001840100 and you know my moms here  shell come over and shell be with you all the time whenever you need her,Ses05M_impro02_M026
18248001853400 its just so much,Ses05M_impro02_F020
18407001859900 ill miss you baby,Ses05M_impro02_M027
18554001898500 garbage you have to write me everyday,Ses05M_impro02_F021
18865001994600 all ill write you everyday all the time  and ill send you pictures and you send me pictures i know weve got email out there  weve got email and i can see stuff and you can send me stuff all the time  okay,Ses05M_impro02_M028
19885002031300 can i send you like videos and stuff what about when they start walking,Ses05M_impro02_F022
20010002023900 yeah yeah yeah,Ses05M_impro02_M029
20245002074200 you you record every second  you record every second because i want to see it all  okay,Ses05M_impro02_M030
20743002121200 if i dont get to see it now i get to see it later at least you know  youve got to keep it all for me all right,Ses05M_impro02_M031
21162002128800 okay,Ses05M_impro02_F023
21345002175800 i love you  okay,Ses05M_impro02_M032
21477002161900 garbage,Ses05M_impro02_F024
00510000070500 guess what,Ses05M_impro03_M000
00665000080900 what,Ses05M_impro03_F000
00779000111200 i did it i asked her to marry me,Ses05M_impro03_M001
01067000128900 what you did,Ses05M_impro03_F001
01140000135200 yes i did it,Ses05M_impro03_M002
01294000139600 when,Ses05M_impro03_F002
01354000161200 oh my god it was just last weekend,Ses05M_impro03_M003
01590000193500 oh what how where how did you do it,Ses05M_impro03_F003
01803000251000 shewell she said yes first of all let me say that right off the bat well i would like to assume too  but you never know these things right,Ses05M_impro03_M004
01962000223700 okay good i i assumed,Ses05M_impro03_F004
02511000315700 um but no it was it was great  it was really great  i think she was really surprised and she was really happy um,Ses05M_impro03_M005
02987000318200 oh,Ses05M_impro03_F005
03158000440500 i did it up at yosemite  we went camping right like we usually do  you know we go camping up there all the time  but um the waterfalls had died down a little bit you know and so uh wei had her climb up,Ses05M_impro03_M006
04406000546600 you know we did some you know some rock climbing up the waterfalls and went up to this little pool that was up there  and then i its great um you have to climb this little rock,Ses05M_impro03_M007
05411000554900 uhhuh,Ses05M_impro03_F006
05470000651400 and you can climb it and its covered in algae you know so i wanted her to climb it to go take a picture like back in this little waterfall area and she got back there and she took her picture and then i had her come back  and i was going to do the same thing,Ses05M_impro03_M008
06516000783600 well instead i climb up on the rock and like i i didnt do it  well i did it on purpose i made it look like i accidentally did it  i slipped down into this pool of water right  and she freaks out because i slide all the way down this rock  and um,Ses05M_impro03_M009
07415330749410 uhhuh,Ses05M_impro03_FXX0
07839000895469 and i pop up out of the water  and i had planned it already you know i pop up out of the water and i breathing and i like grab her hand you know  and that in my hand ive got the ring,Ses05M_impro03_M010
08955691033100 and shes like she feels it you know and she doesnt know what it is  and she you know helps me get out and i wont let go of her hand  and shes like what are you doing  i and said you saved my life now will you marry me,Ses05M_impro03_M011
10183001060700 oh my god  thats so dramatic,Ses05M_impro03_F007
10443001117000 wasnt that great i didnt want it to be too hokeybut but she liked itshe liked it,Ses05M_impro03_M012
10614001083300 so cute,Ses05M_impro03_F008
10851001110100 no its totally original though,Ses05M_impro03_F009
11102001123300 oh,Ses05M_impro03_F010
11171001152200 yeah  and she said yes  and she cried of course,Ses05M_impro03_M013
11412001179500 oh then you had a whole weekend of camping,Ses05M_impro03_F011
11647001231000 yes  we did that in the beginning exactly  so we had so we just had you know good times the rest of the weekend yeah,Ses05M_impro03_M014
12172001253600 oh right sure laughter,Ses05M_impro03_F012
12311001277000 it was a lot of fun it was a lot of fun  shes great  and im so happy,Ses05M_impro03_M015
12736001295400 so where are you going to have your wedding,Ses05M_impro03_F013
12856001413600 were going to do it back in the midwest where her family all is  theyre all out there you know so um  and so just gonna have a small small wedding but um you know of course youre going to come right,Ses05M_impro03_M016
14100001435800 yeah of course,Ses05M_impro03_F014
14142001460000 okay good and uh i want you to be in it actually,Ses05M_impro03_M017
14443001462400 okay okay,Ses05M_impro03_F015
14601001527500 um and she wants you to be in it too  she loves you so much she thinks youre the sweetest  of course you are  youre youre my best friend so,Ses05M_impro03_M018
14820121496381 awe,Ses05M_impro03_FXX0
15152001533600 where is she right now,Ses05M_impro03_F016
15309001557900 oh shes back at work yeah,Ses05M_impro03_M019
15433001573900 yeahill hang out with the both of you,Ses05M_impro03_F017
15654001590400 of course  well go out to dinner later this week,Ses05M_impro03_M020
15818001593300 yes,Ses05M_impro03_F018
15907001601900 it will be perfect,Ses05M_impro03_M021
15973001627000 oh im so excited for you,Ses05M_impro03_F019
16146001658500 yes me too oh i am so in love,Ses05M_impro03_M022
16575001669100 oh,Ses05M_impro03_F020
16586001674600 shes the one,Ses05M_impro03_M023
16805371722800 oh my gosh  you told your parents already and everything,Ses05M_impro03_F021
17095001745900 of course  i told them right away  we called them all right them,Ses05M_impro03_M024
17239001746200 are they so excited,Ses05M_impro03_F022
17460001827900 oh yeah  my moms freaking out oh yeah shes so happy this is you know  its her dream come true  she always wanted her little boy  she wants kids you know,Ses05M_impro03_M025
18280001859400 she wants grandkids so well be working on that right away,Ses05M_impro03_M026
18292251844112 right right,Ses05M_impro03_FXX1
18476001867200 are you guys gonna have kids,Ses05M_impro03_F023
18597001888500 of course were gonna have kids like three at least,Ses05M_impro03_M027
18695001882700 yeah,Ses05M_impro03_F024
18828001906300 whoa right away,Ses05M_impro03_F025
18888001951300 she wants like eight she wants like eight kids and im like no no no no no  i am like what lets do maybe three and well go with that,Ses05M_impro03_M028
19421001962700 are you going to start right away,Ses05M_impro03_F026
19567002026600 well were going to take a little bit of time you know we need to get acclimated and you know start our lives make money you know be comfortable,Ses05M_impro03_M029
20057002043000 yeah have you ever like lived with someone else before,Ses05M_impro03_F027
20319002105700 oh yeah yeah yeah yeah i mean actually we lived together awhile back when we  yeah back in college for a little while yeah,Ses05M_impro03_M030
20709002095200 oh did you  i didnt know that,Ses05M_impro03_F028
21029002123100 oh,Ses05M_impro03_F029
21058002152900 but that so we are really used to each other we took the time apart and now were going to get back together  were going to move in soon,Ses05M_impro03_M031
21503002166500 oooh,Ses05M_impro03_F030
21530002191600 its great im a lucky man,Ses05M_impro03_M032
21754002206500 thats incredible yeah congratulations,Ses05M_impro03_F031
21975002219000 thank you,Ses05M_impro03_M033
00532950128500 uh god  i dont know what to do anymore  like i said ,Ses05M_impro04_M000
01242000142700 what do you mean,Ses05M_impro04_F000
01534000245800 i dont know  theres nothing for me out there  i cant get a job  i havent gotten a job in a year three years  what is it three years now right that i havent been able to have a job,Ses05M_impro04_M001
02278000251300 really its been that long,Ses05M_impro04_F001
02460000348900 something like that  i cant even remember anymore i dont know what to do anymore  i just get out there everyday  well not everyday almost everyday,Ses05M_impro04_M002
02678000282500 wow,Ses05M_impro04_F002
03507000389000 and try to do something i mean,Ses05M_impro04_M003
03841000406600 what have you been trying,Ses05M_impro04_F003
04033000467200 well everything  ill do temping you know office work  you know whatever to pay the bills  you know ill do anything,Ses05M_impro04_M004
04673000514400 but i mean i dont want to keep those jobs  i dont want those jobsits not what i want to do,Ses05M_impro04_M005
04925000505400 right,Ses05M_impro04_F004
05146000594500 but i dont know  god what am i going to do  should i go back to school  i cant i cant afford to go back to school,Ses05M_impro04_M006
05949000615400 what do you do,Ses05M_impro04_M007
06105000702700 well i mean right now im just doing a little bit of everything  and i dont i dont think that im in like a profession like career oriented place,Ses05M_impro04_F005
06960000730100 you plan on being there forever i mean like what do you ,Ses05M_impro04_M008
07191000785000 no  im just working in restaurants and stuff but im also trying to audition and what not  so its ,Ses05M_impro04_F006
07427000751800 yeah,Ses05M_impro04_M009
07520000761900 right,Ses05M_impro04_M010
07804000843800 yeah yeah  well hello  thats what im doing too  but i cant get the restaurant job  i cant get   the restaurant gig  no one will give me anything,Ses05M_impro04_M011
08147000831700 really,Ses05M_impro04_F007
08439000921500 i go in for these interviews and theyre all cool and everything you know  their nice and im nice to them you know give and take back and forth and whatever,Ses05M_impro04_M012
09216000945400 but they always go with somebody else,Ses05M_impro04_M013
09245001005400 la is really hard  i mean have you tried like just going into a bar a couple of times to make friends with people who work there and,Ses05M_impro04_F008
09813001056900 yeah absolutely  hello  you know me  i go to bars all the time  like they all know me you know  but no one wants to hire me,Ses05M_impro04_M014
10569901107700 but maybe they dont want to hire me because they know me i dont know whats wrong with me is there something wrong with me,Ses05M_impro04_M015
10738001117200 i was just going to say thats your issue maybe you are going in too much no i mean just,Ses05M_impro04_F009
11173001145100 are you going into the bars every night,Ses05M_impro04_F010
11164001212100 i mean you can tell me what  why is no one hiring me  is it me  be honest  you can tell me you know i can take it  i can take it you just tell me why,Ses05M_impro04_M016
11973001242300 well i dont really know  i dont i dont know you in like a job situation so,Ses05M_impro04_F011
12329001280600 yeah but im  okay well how about personality wise  i mean people who know me wont hire me  why,Ses05M_impro04_M017
12822001328200 wow  i dont  i mean do you do you have an attitude problem when youre on the job,Ses05M_impro04_F012
13170001372200 i dont think i have an attitude problem when im on the job no i have an attitude problem right now because i dont have a job,Ses05M_impro04_M018
13460001362300 maybe garbage,Ses05M_impro04_F013
13687001429200 right  maybe you have like you know a little bit of an abrasive vibe or something,Ses05M_impro04_F014
14221001438800 an abrasive vibe,Ses05M_impro04_M019
14336001460100 i dont know  im im just trying ,Ses05M_impro04_F015
14434001511800 let me know thats  thats fine  you think i have an abrasive vibe whatever  youre entitled to your opinion of course  maybe thats why i dont have a job,Ses05M_impro04_M020
14967001515800 are you getting defensive,Ses05M_impro04_F016
15119001574400 no  im not getting defensive  im not getting defensive  no i asked you a question you told me  what,Ses05M_impro04_M021
15761001612300 yeah  that might be something you want to look at  i mean ,Ses05M_impro04_F017
16054001658800 im not like this all the time  i mean i dont  im just frustrated right now all right  i just want to do ,Ses05M_impro04_M022
16562001668400 okay,Ses05M_impro04_F018
16591001727600 i want to make some money  i need to make some money  ive got to pay some bills i owe people money  i owe lots of people money  i need to make some money,Ses05M_impro04_M023
16753001691900 i understand,Ses05M_impro04_F019
17231001746500 yeah its stressful  i recognize that,Ses05M_impro04_F020
17397001828800 do you have any idea how i can make money  i mean what can i do to make some quick money something  anything thats relatively within the you know law,Ses05M_impro04_M024
17747001788500 ah,Ses05M_impro04_F021
18234001846800 not not selling pot right,Ses05M_impro04_F022
18350001869100 right probably not selling pot i dont want to go to jail,Ses05M_impro04_M025
18519001865600 okay so,Ses05M_impro04_F023
18661001880600 fair enough,Ses05M_impro04_F024
18692001892500 because that would just really be a topper for me,Ses05M_impro04_M026
18854001909400 yeah  laughter its a joke,Ses05M_impro04_F025
19044001923100 thank you  ha ha,Ses05M_impro04_M027
19192001990000 sorry  so lets see  what else  whats available what um  hmm,Ses05M_impro04_F026
19838002013300 see what i mean  you cant even think of anything,Ses05M_impro04_M028
20045002056500 well not off the top of head  it will just take you know take a minute  but do you have any like special skills,Ses05M_impro04_F027
20558002077600 i can juggle,Ses05M_impro04_M029
20736002110300 well maybe we can find you something with juggling,Ses05M_impro04_F028
21082002124300 ive tried,Ses05M_impro04_M030
21104002133300 have you checked out craigs list and stuff,Ses05M_impro04_F029
21262002200000 yes  nobody wants a juggler  i am not going to  im not going to dress up like a clown im not going to dress up like a freaking clown no,Ses05M_impro04_M031
21537002189900 what if you do kids parties oh come on,Ses05M_impro04_F030
22001002260600 no its demeaning  i am not a clown  i have talent  clowns dont have talent,Ses05M_impro04_M032
22537002271500 okay  all right,Ses05M_impro04_F031
22649002279100 its that simple,Ses05M_impro04_M033
22768002324800 okay  well fine we wont i wont argue with you about that,Ses05M_impro04_F032
23110002326000 yeah,Ses05M_impro04_M034
23295002368300 what else  i cant  uh  im drawing a blank here,Ses05M_impro04_F033
23669002389100 you and me both,Ses05M_impro04_M035
23966002427200 thats rough  im really sorry ryan,Ses05M_impro04_F034
24260002450300 yeah life sucks,Ses05M_impro04_M036
24578002539900 well um is that kinda like the side of you that you let people see when you go into these job interviews,Ses05M_impro04_F035
25271002555000 no i just showed that for you garbage,Ses05M_impro04_M037
25438002628600 okay  well thats good  yeah i mean youre youre when youre happy youre a pretty personable guy  and i dont i dont,Ses05M_impro04_F036
26201002640000 i like to think so,Ses05M_impro04_M038
26292002661900 i cant see where the issue would be so,Ses05M_impro04_F037
26479002663100 see,Ses05M_impro04_M039
26783002704200 yeah well thanks for your help,Ses05M_impro04_M040
27054002743600 im sorry  good luck man,Ses05M_impro04_F038
27380002758900 ill need it,Ses05M_impro04_M041
00473000102900 hi um  my luggage didnt come out of the conveyor thingy,Ses05M_impro05_M000
00996000115200 hmm hmm,Ses05M_impro05_F000
01032000130500 so um what do i do,Ses05M_impro05_M001
01155000133300 how long ago was that,Ses05M_impro05_F001
01307000198200 uh like an hour and a half ago  i talked to somebody who was standing out there and they said wait  sometimes like random butt pieces come out late,Ses05M_impro05_M002
01911000204800 uhhmm,Ses05M_impro05_F002
01985000227500 and so i waited there but nothing came,Ses05M_impro05_M003
02244000267400 um okay  well you can fly file a claim  where were you coming from,Ses05M_impro05_F003
02617000303400 i was coming from um the midwest like iowa,Ses05M_impro05_M004
02983000328600 so within the country though umm,Ses05M_impro05_F004
03142000343700 yeah i know i was in the country  i mean its not that complicated,Ses05M_impro05_M005
03404000413900 yeah well the chances of it being lost forever you know are slight because   you were in the ,Ses05M_impro05_F005
03931000414800 well i would hope so,Ses05M_impro05_M006
04140000468300 well i mean you know that happens pretty often that sometimes baggage   gets lost,Ses05M_impro05_F006
04473000461000 people lose ,Ses05M_impro05_M007
04612000472800 forever,Ses05M_impro05_M008
04687000480600 yeah,Ses05M_impro05_F007
04737000529400 you know this is actually i mean its  its a really important piece of luggage,Ses05M_impro05_M009
05236000536000 okay,Ses05M_impro05_F008
05311000575300 i mean its not big or anything like that  i mean its not worth a lot of money or anything,Ses05M_impro05_M010
05683000608500 did you have insurance on your flight,Ses05M_impro05_F009
06071000643400 no  i mean dont you get insurance when you buy your ticket or something,Ses05M_impro05_M011
06381000678800 no you have to buy it now  its like thirty dollar extra,Ses05M_impro05_F010
06785000748000 well no one even told me about that  like why would i think to buy insurance  i was its like a three hour flight,Ses05M_impro05_M012
07023000731300 well its something that worth,Ses05M_impro05_F011
07444000762800 yeah i dont know,Ses05M_impro05_F012
07538000792800 how can you lose my luggage like from like in ,Ses05M_impro05_M013
07899000857900 chances are its probably just you know  taking time being um unloaded from the airplane,Ses05M_impro05_F013
07979000814900  four hundred miles,Ses05M_impro05_M014
08359000866100 i should hope so  you know i need that today,Ses05M_impro05_M015
08647000948600 um well theres not much i can do  i can you can file this report and well call you when it comes in,Ses05M_impro05_F014
09266001029000 let me explain to you what the problem is  my grandfathers remains are in that bag  and i have to like distribute them today  were suppose to you know throw them out to the sea today,Ses05M_impro05_M016
10032001019800 wow,Ses05M_impro05_F015
10294001088400 wow  well thats really important obviously  but um ,Ses05M_impro05_F016
10765001136700 yeah  i mean if you have a suggestion like it would be great to help me out here,Ses05M_impro05_M017
11240001181900 uh actually i dont know that thats legal um it is the issue,Ses05M_impro05_F017
11650001196300 well i dont care if its legal  its happened  its already done,Ses05M_impro05_M018
11822001216200 yeah i mean your bag might have been confiscated because its ,Ses05M_impro05_F018
12122001242800 well could you tell me if its been confiscated then,Ses05M_impro05_M019
12257001253700  its a biohazard so um,Ses05M_impro05_F019
12435001304400 i mean some information here would be great  some help  can you like type something in and find out,Ses05M_impro05_M020
13042001341300 yeah  let me just call security,Ses05M_impro05_F020
13265001350100 that would be great  thank you very much,Ses05M_impro05_M021
13490001363100 laughter okay  hold on,Ses05M_impro05_F021
13511001363100 thank you,Ses05M_impro05_M022
00367000065700 ryan whats wrong,Ses05M_impro06_F000
01090000148600 i just got some bad news,Ses05M_impro06_M000
01526000171900 what,Ses05M_impro06_F001
01996000255800 my friend shotty passed away,Ses05M_impro06_M001
02538000280200 oh im so sorry,Ses05M_impro06_F002
02746000336700 the end hes been sick for awhile  he had cancer,Ses05M_impro06_M002
03317000348800 oh my gosh,Ses05M_impro06_F003
03436000451000 yeah  its just i never thought it would actually happen you know i mean hes such a fighter and hes always so positive about everything,Ses05M_impro06_M003
04116710416749 yeah,Ses05M_impro06_FXX0
04511000584800 you know he was gonna and we  all the way up to the end we were just talking about how you know all the stuff we were gonna do and you know  when he finally kicked this stupid cancer you know and we were gonna ,Ses05M_impro06_M004
05869000656800 he wanted to travel you know  and hes so talented  probably the most talented person i have ever met in my entire life,Ses05M_impro06_M005
06126210619862 yeah,Ses05M_impro06_FXX1
06425000659400 what did he do,Ses05M_impro06_F004
06570000755700 he was a designer you know  but he did everything you know he painted and he and he did costume design he did set design he did lighting he was ,Ses05M_impro06_M006
07558000815100 he just did everything  he was literally literally the most talented guy i have ever met in my entire life,Ses05M_impro06_M007
08152000899600 and hes gone now and i   i just cant believe it,Ses05M_impro06_M008
08956000915800 yeah  im so sorry,Ses05M_impro06_F005
09198000996100 i mean one second you think you know youre just having a conversation and then ,Ses05M_impro06_M009
10101001147500 you know sometimes you think you want to make that phone call or you think you want to tell somebody something or something like that  do you know what i mean  like thats  he was the person that i did that with  you know like thats the person who i needed to call to tell things to all the time,Ses05M_impro06_M010
11662001187400 you guys have been,Ses05M_impro06_F006
11654001289700 and now i dont have that person anymore you know  and its   its just you,Ses05M_impro06_M011
12091211204741 yeah,Ses05M_impro06_FXX2
12919001361500 you think that things get easier you know as you as you get older and you ,Ses05M_impro06_M012
13715001472300 and it just gets worse  it just gets worse everything is bad all the time people die your friends die family dies your best friends die its,Ses05M_impro06_M013
14781001497900 im sorry i,Ses05M_impro06_F007
14823001557751 you always think you know when you were you know when you were a little kid and you think something is gonna happen like it will all be better when i am older you know,Ses05M_impro06_M014
15578511652100 and i dont know why people dont just tell you off the bat that its just gonna suck anyway  you know like whats the point,Ses05M_impro06_M015
16522001708900 all the best people die all the bad people live and they make life shitty for you anyway,Ses05M_impro06_M016
16998921771000 wow ryan i know that you are hurting right now but i dont think you always feel like that,Ses05M_impro06_F008
17655001799800 no youre right  i dont  youre right,Ses05M_impro06_M017
18073001914300 even yeah  he doesnt he would never feel that way he would never want me to feel that way  of course not but thats just where i am right now and   i dont know what else to do with it,Ses05M_impro06_M018
18887001933500 yeah i understand  i think its really healthy to grieve,Ses05M_impro06_F009
19480001973500 i just miss him,Ses05M_impro06_M019
19788002010100 if theres anything i can do to be there for you,Ses05M_impro06_F010
20097002031100 thanks,Ses05M_impro06_M020
00412000064700 guess what,Ses05M_impro07_M000
00548000067000 what,Ses05M_impro07_F000
00649000090600 i got it  i got accepted to usc,Ses05M_impro07_M001
00833000096900 oh for real,Ses05M_impro07_F001
00907000121151 yes i just found out today  i just got the letter,Ses05M_impro07_M002
00970000112200 thats awesome,Ses05M_impro07_F002
01135000136000 ohim so glad,Ses05M_impro07_F003
01212510144800 i know i know  im so excited,Ses05M_impro07_M003
01399000157900 what are you gonna study,Ses05M_impro07_F004
01481000181700 oh theater yeah yeah,Ses05M_impro07_M004
01638000189800 really are you doing the mfa program,Ses05M_impro07_F005
01833000196900 yes,Ses05M_impro07_M005
01899000208200 oh my gosh,Ses05M_impro07_F006
01980000209300 oh,Ses05M_impro07_M006
02083000234200 i heard its so tough to get into,Ses05M_impro07_F007
02094000225300 its exactly what i wanted,Ses05M_impro07_M007
02257000275700 oh of course  no  i didnt know it was that tough  im just happy that i made it,Ses05M_impro07_M008
02659000283300 thats awesome,Ses05M_impro07_F008
02791000331200 i worked really hard ill say i worked really hard you know i im not bragging or anything like that but,Ses05M_impro07_M009
02930000312600 yeah thats awesome,Ses05M_impro07_F009
03210000333300 no,Ses05M_impro07_F010
03313000388600 no no im really looking forward to it  you know how long  i have been talking about this forever right right,Ses05M_impro07_M010
03762000410500 uh huh  yes seriously for years,Ses05M_impro07_F011
04051000470800 finally  im so excited  were gonna  well ill be here  were still gonna be able to see each other,Ses05M_impro07_M011
04535000501800 i know  i know  im im definitely  i realize laughter,Ses05M_impro07_F012
04713000492400 were gonna hang out right,Ses05M_impro07_M012
04967000517100 what are you wait what are you doing,Ses05M_impro07_M013
05129000559000 um im gonna be studying at usc too,Ses05M_impro07_F013
05433000580600 perfect  oh my god  are you staying are you going to live on campus,Ses05M_impro07_M014
05766000635900 not on campus but um i probably wont live too far  maybe i dont know i might go to silver lake or something,Ses05M_impro07_F014
06276000643900 we are gonna party all the time,Ses05M_impro07_M015
06398000668800 yeah  totally well where are you going to live,Ses05M_impro07_F015
06440000660900 we are gonna have a great time,Ses05M_impro07_M016
06611000711000 garbage im going to live on campus  i mean well around campus anyway  yeah housing around campus,Ses05M_impro07_M017
06767000689500 oh yeah,Ses05M_impro07_F016
07043000718400 good tradeoff,Ses05M_impro07_F017
07112000761300 i just want to be really close to things you know  i know its not exactly the best neighborhood in the entire world but uh,Ses05M_impro07_M018
07573000778400 i dont i dont think its that bad,Ses05M_impro07_F018
07699000834600 i dont you know i feel the same way you know what i mean  and everybody says a lot of other crap you know they dont know what they are talking about anyway,Ses05M_impro07_M019
08312000841900 yeah,Ses05M_impro07_F019
08348000861000 they dont live here  they dont know right,Ses05M_impro07_M020
08502000937100 yeah i think its really also if you if you consider yourself like us and them kind of thing if you think youre part of your community then you going to like it more,Ses05M_impro07_F020
08962000910700 yeah,Ses05M_impro07_M021
09238000995000 exactly  you make it what you make it you know right and im gonna make it so freaking awesome,Ses05M_impro07_M022
09385000957400 right exactly,Ses05M_impro07_F021
09767001005300 oh im so glad,Ses05M_impro07_F022
09976001011900 yeah,Ses05M_impro07_M023
10056001032400 so when do you know like where youre gonna live and,Ses05M_impro07_F023
10200001043200 well i dont know  ive got to go look for a place,Ses05M_impro07_M024
10382001052400 oh wow,Ses05M_impro07_F024
10439001102900 yeah yeah  i i dont i dont know  do you have any suggestions,Ses05M_impro07_M025
10946001111900 um,Ses05M_impro07_F025
11078001132000 you know the area better than i do,Ses05M_impro07_M026
11229001171100 yeah  i mean i know i know like the the housing surrounding the campus pretty well,Ses05M_impro07_F026
11607001176800 yeah yeah,Ses05M_impro07_M027
11717001200700 um how many people do you want to live with,Ses05M_impro07_F027
11964001245000 not a lot  i mean i wouldnt want to live with more than three other people  so like four of us total right,Ses05M_impro07_M028
12417001254900 all dudes,Ses05M_impro07_F028
12498001269900 i dont care i dont care,Ses05M_impro07_M029
12659001297200 um i think i have some friends,Ses05M_impro07_F029
12915001302400 yeah,Ses05M_impro07_M030
12984001307300 yeah,Ses05M_impro07_F030
13033001325300 that would be perfect,Ses05M_impro07_M031
13192001401300 theres actually a friend of mine is um moving out of her place and her place is amazing and its really cheap,Ses05M_impro07_F031
13814001394700 really,Ses05M_impro07_M032
13974001407600 really,Ses05M_impro07_M033
14038001414600 yeah,Ses05M_impro07_F032
14083001446400 cheap is exactly what i need because i have no money at all,Ses05M_impro07_M034
14241821429171 okay,Ses05M_impro07_FXX1
14388001452100 okay,Ses05M_impro07_F033
14465001457800 but uh,Ses05M_impro07_M035
14525001483700 how are you going to pay for school did did you,Ses05M_impro07_F034
14716001548300 loans scholarships ive got a lot of scholarships yeah yeah im im half native american so i get all those scholarships too yeah,Ses05M_impro07_M036
14857001509100 youve got a lot oh awesome,Ses05M_impro07_F035
15334001549900 oh cool,Ses05M_impro07_F036
15483261592100 so it comes indian like and you know im kind of smart so,Ses05M_impro07_M037
15880001600000 yeah,Ses05M_impro07_F037
15972001639900 that helps right  get some academic scholarships and uh,Ses05M_impro07_M038
16116001625700 totally,Ses05M_impro07_F038
16262001640700 good for you,Ses05M_impro07_F039
16401001723900 and yeah well i mean basically i just applied for any and every possible scholarship and grant that could come by so i can go,Ses05M_impro07_M039
17116001726900 the way to do it,Ses05M_impro07_F040
