text,label
30810003169332 and you know  baby the jokes on us  because you know what you get  do you know what you get carla  you get this,happy
31627263252940 this whatwhats this  this isnt anything alright  sure  standing on the beach fighting and waiting,happy
31898353212844 yes it is,neutral
32481553267292 right,happy
32652413322422 cause everything isnt anything like i thought it would be,happy
33133103344520 no  i know  me neither,happy
33426983456376 this is just this  you know  i mean its a lot and everything but it isnt somewhere else  do you know what im trying to say,happy
34461253474575 im trying to do the best i can,happy
34675393524720 i know you are augie  i know you wanted this evening to be nice,happy
35254003569827 i cant help thinking about being somewhere else,sad
35673213603999 maybe if you were with someone else too,neutral
35928363615618 i didnt say that,neutral
36053663653662 i know  but i know i dont make you happy,happy
36468283706743 augie whatever im doing id rather be doing with you,neutral
36967193721323 yeah,happy
37119823745471 yeah  dont you know that,happy
37461543847303 if anybody wants to be with anybody else its probably you  probably somebody who enjoys herself a little more and is not so hard,neutral
38420643909041 actually now that you mention it no i dont,sad
39117743996521 well i guess this is the wrong spot for the right people,happy
40108734045045 it seemed like a good spot to me,happy
40461844078450 i mean look at the view of the moon we got from here,happy
40703324114072 yeah  i noticed that  its real pretty on the water,happy
41152114154167 big old white moon,neutral
41623684202919 hey look what we got here,happy
41963124228025 oh you brought refreshments,sad
42195494244075 its not champagne,neutral
42366354270352 well at least we wont need glasses,neutral
42831094329811 are you still cold  do you want to go home,neutral
43250274380385 no im beginning to think you might be right,happy
43869924435060 i think this may be the place for us after all,neutral
44430344470144 i am sorry augie,neutral
44512354512517 shh  if were very quiet the fish might come,neutral
45004434548511 or not,neutral
45448664572204 or not,neutral
01231610147672 good god,happy
01418000157750 do you think its them,neutral
01546000168200 i wonder,neutral
01650000202350 and nobody knows were here except for freda and she wouldnt ring up,happy
01987000217625 well it must be them then,neutral
02140000238275 what are you going to do,happy
02359000270800 were fine right  arent we  whatever happens darling,happy
02671000288600 now and always sweet,neutral
02843000301525 i dont care then,sad
02984000329050 i mean it was its bound to come out sooner or later,happy
03256000364600 hello  hello  what,neutral
03800000426425 that sent shivers up my spine,neutral
03648000383300 no wrong number,neutral
04239630465675 what are we to do if they suddenly walk in on us,happy
04622000480100 behave exquisitely,neutral
04757000498600 with the most perfect poise,neutral
04947000535200 certainly  and i shall probably do a court courtesy,neutral
05301000585350 um things that should matter dreadfully dont seem to matter at all when ones happy do they,happy
05809000612300 what is so horrible is that one cannot stay happy,happy
06075000643100 oh darling  dont say that,sad
06272000664800 its true  i mean the whole business its a very poor joke,happy
06620000696950 you mean that that sacred and beautiful thing love,happy
06930000718175 yes  i mean just that,happy
07164000799448 what does that all mean  thats what i asked myself on my quest for ultimate truth  what does it all mean,happy
07916020822426 dont laugh at me  im serious,neutral
08012000851600 laughter oh darling  you mustnt be serious thats just what they want,happy
08478000861800 whos they,happy
08578000920600 all the futile moralists who try to make life unbearable  laugh at them  be flippant,neutral
09210000989300 laugh at all their sacred shibboleths  flippancy brings the acid in their damn sweetness and light,neutral
09869001032750 so if im to laugh at everything then i must laugh at us too,happy
10300001067300 oh certainly you must  were figures of fun alright,neutral
10655001111300 how long will it last  this ludicrous overbearing love of ours,happy
11112001132375 who knows,happy
11299001155200 shall we always want to bicker and fight,neutral
11513001194400 no  that fire will fade along with our passion,neutral
11872001216175 well dear shall we want that,neutral
12102001262900 well it depends on how well weve played,neutral
12632001311025 what happens if one of us dies  i mean does the other one still laugh,happy
13055501347850 of course yes yes with all his might,neutral
13401001359700 thats serious enough,happy
13551001421900 no  no it isnt  thats very laughable a cunning little mystery all done with mirrors,happy
14163001449700 darling i believe youre talking nonsense,happy
14464001487092 oh and who isnt talking nonsense,sad
14878001614600 lets be superficial and pity the poor philosophers hmmm  lets blow trumpets and squeakers and party as much as we can like quite idiotic school children,happy
16149001691750 lets savor the delight of the moment  come kiss me darling before worms pop in and out of your eye sockets,neutral
16854251717825 elliot worms dont pop,sad
17195001783675 i dont care what you do you see  as long no i dont care what you do see,sad
17839001889800 you can put green paint all over your body and dance naked in the place vendome and rush off madly with all the men in the world and i shant say a word as long as you love me best,happy
18831001928100 thank you dear  the same applies to you,neutral
19284001985300 only if you ever so much as look at another woman ill kill you,neutral
19917002022600 remember that awful scene we had in venice,neutral
20174002042075 which particular one,neutral
20361752090700 the one when you bought a little painted wooden snake in the piazza and put it in my bed,neutral
20868002143925 charles that was his name charles  oh god he was so wiggled so beautifully,sad
21408002154300 horrible little thing,happy
21625002231175 yeah  i know you did  you threw it out the window and into the grand canal  i dont think ill ever forgive you for that,happy
21546002166500 i hated it,sad
breathing,happy
22293002256700 how long did that rile last,neutral
22523002285100 it went on intermittently for days,neutral
22802752314800 oh the worst one was in cannes when you,sad
23426002381252 i burnt a hole in my comb too and all the towels in the bathroom,neutral
23153002345000 youre curling iron burnt a hole in my dressing gown,happy
,neutral
23751252400300 that was a rouser wasnt it,neutral
23858752440700 laughter yeah  that was the first time you ever hit me,happy
24356002458100 i didnt hit you very hard,neutral
24520002505000 the manager came in and saw us rolling on the floor scratching and biting like panthers,happy
laughter,neutral
laughter,neutral
25028002551061 i will never forget his face oohrah laughter,neutral
25459002587875 how ridiculous  how utterly utterly ridiculous,neutral
25873002609800 we were very much younger then,neutral
26057002629050 and much sillier too,neutral
26296752681800 the real cause of that rile was peter burden,neutral
00809770139804 yes  the real cause of that rile was peter burden,neutral
01345460167831 oh come on you knew there was nothing in that,neutral
01615380191187 i knew nothing of the sort  you took presents from him,happy
01860390216976 presents  a trivial little broach,neutral
02070100277190 mmm hmm  i remember it well  bristling with diamonds in the worst possible taste,neutral
02674310308450 not at all  it was very pretty  i still have it and i wear it often,neutral
03025210338442 you went out of your way to torture me over peter burden,neutral
03337210377493 no i didnt  you made up the whole thing in your jealous imagination,happy
03669270397718 you must admit he was in love with you,happy
03924360425038 just a little perhaps but nothing serious,happy
04214160460325 you let him kiss you you said so  what of it,happy
04336410449641 well what of it,neutral
04528100497035 well it didnt harm him in fact it pleasured him a lot and it didnt hurt me,happy
04890350515575 and what about me,neutral
05086570561425 well if you hadnt been so suspicious and nosey you wouldve never known anything,happy
05557490586389 oh thats a nice point of view i must say,neutral
05792950628954 look im bored with this conversation,happy
06225000651745 yeah so am i  bored stiff,happy
06521980671065 you want some brandy,neutral
06680460682989 no thanks,neutral
06760250699441 ill have a little i think,neutral
06924980729025 i dont know why you want it  youve already had two glasses,neutral
07226850764495 no particular reason  anyhow they were very small ones,happy
07574010801927 i dont see what you have to go on and on with this kind of thing,neutral
07949840847208 oh myjust because i justokay,neutral
08475750914828 having three small minute liquor glasses in the evening is hardly going on and on and on,happy
09059230936865 its become a habit with you,neutral
09308270980335 you neednt be so grand just because you dont happen to want any yourself at the moment,sad
09727880996334 dont be so stupid,sad
09877301006598 really amanda,neutral
10016171018522 what,neutral
10182201037992 nothing,happy
10369001052215 breathing,happy
10674751090900 going out somewhere dear,happy
10847501125225 no just making myself beautiful for you,neutral
11214001149988 that reply has broken my heart,neutral
11464001201550 thats the womans job to lure the man  watch me a moment wont you,happy
11964761228324 actually thats perfectly true,happy
12224371246134 no it isnt,neutral
12399461260926 yes it is,neutral
12582091283500 oh be quiet,sad
13265841356620 i think you should have some more brandy,neutral
13920901418655 i think that,neutral
shh,neutral
13590351373676 cause really,neutral
13739781394656 it doesnt seem to be working on you,neutral
14194101474925 perhaps maybe you shouldve had more brandy it mightve made you a little less disagreeable,neutral
14745021510925 well it really hasnt worked wonders with you,neutral
15052931546050 hmm snap snap snap like a little adder,happy
15414251567227 adders dont snap they sting,neutral
15603851600250 yes they do  they have a bag of venom behind their fangs and they snap,happy
15949491612911 they sting,happy
16076281620759 they snap,happy
16160801677964 i dont care  i dont care  do you understand  i dont care if they roll around and bark like hoops,happy
16811341721132 did you see much of peter burden after our divorce,neutral
17156991747850 yes i did  quite a lot,neutral
17412071776979 i suppose you let him kiss you a great deal more then,happy
17643001787394 mind your business,neutral
17821111870107 mmm you mustve had a riotous time  no restraint at all very enjoyable  you never had much anyhow,happy
18625601902600 youre quite insufferable  i expect its because youre drunk,happy
18982001922275 im not in the least bit drunk,happy
19159921933425 youve always had a weak head,neutral
19271612018327 okay like i mentioned before i had three very small minute liquor glasses of brandy  thats not even enough to get a child of two drunk,happy
20103272078551 on the contrary a child of two can get violently drunk off just one glass of brandy,happy
20658752151000 oh what an interesting topic  what about a child of four and a child of six  a child of nine,sad
21385752157600 shut up,neutral
21526612207050 we might be able to bring up a splendid little debate about this intemperate tots,neutral
21999042243072 not very funny dear  in fact maybe you better have some more brandy,neutral
22388462282325 oh thanks  i think i will,sad
22948432322300 you better turn that off,neutral
23164272336955 why,neutral
23297102366325 because people upstairs will get annoyed,happy
23609532404272 there arent any people upstairs  this is a photographers studio,neutral
23959712426611 well there are people downstairs i suppose,neutral
24220832443300 they are away in tunis,happy
24368752472496 oh this is no time to be in here for tunis,neutral
24630252483300 turn it on again please,neutral
24746092501225 no ill do no such thing,happy
24955752557171 very well  if you insist on being a boorish and idiotic,neutral
25766422617093 come on turn it off  its driving me mad,neutral
26059242652714 you are far too temperamental  try to control yourself,neutral
26211692661075 turn itturn it off,neutral
26557332692550 go away  go away  i hate you,sad
26868262716259 very amusing indeed,neutral
27085612806670 i hate you  listen im sick and tired of listening to you you sadistic bully,sad
28136132926816 you know what  youre a vile little evilminded little wicked beast and i never want to see you again,happy
29192692988851 this is the end  understand  this is the end here and now forever and always,neutral
29804753011944 youre not going nowhere no youre not,happy
29912003032773 oh yes i am yes i am and you cant stop me,sad
31008003120363 just shut up,neutral
31293733249875 shut up shut up  i wouldi would never marry you again if you came crawling back to me on your hands and knees because youre an evilminded little vampire and i hope to god i never see you again,happy
30332263173748 listen youre a cruel fiend and i hate loathe you  thank god finally finally thank god ive realized just how horrible you areand marry you  marry you  never i will never marry you  i will die die in torment,neutral
32401603289750 beast brute cad swine beast beast brute devil sorry,neutral
32672003284838 oh,sad
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
os x        	2attrffcomapplequarantineq000153e9168agooglex20chrome20d6bbfac5a84354bd36c9a318e098a8,neutral
00427000161500 hi  um excuse me ive been to like five of the desks here and nobody seems to be able to tell me what it is i need to do  ive been here for over an hour  can you possibly help me,neutral
01566000205500 uh lets what do you need exactly,neutral
01978000257000 well i filled out all the forms and ive given them to everyone and they keep sending me to someone else,happy
02528000276600 you need a new license is that what youre telling me,happy
02689000298200 yes  im just trying to get a new license,happy
02813000358400 let me see the form just let me see the form yeah  you filled this out wrong  i cant  i cant  i cant do anything with this,happy
here you go,neutral
03598000393500 okay  i did,happy
03790000429400 maam i cannot help you  you need to fill out a new form and you need to get in the back of the line,neutral
04027000432800 i did exactly what they told me to do,happy
04328000507000 i have done everything everyone in this entire place has told me to do  ive been here for over an hour  they make me wait in line  every single time i start over again,happy
05033000529600 maam i cant help you  do you understand,sad
05110000568300 i have a life  i have things to do  i have places to go  can you not just put this through please,happy
05446000561700 ive got a life too maam,neutral
05618810600200 and i got to  i got to work here all day long  okay  ive got to deal with you people all day,happy
06004000656400 so what i need you to do is i need you to fill out this form correctly and go to the back of the line,neutral
05975000707600 okay thats nice thats nice but i have done everything you people have told me to do i dont understand why you cant just help me get this done  its simple right  license  i need it can we just do this please,happy
06803000714300 theres nothing i can do for you  do you understand that  nothing,happy
07145000747000 what i need you to do is go to the back of the line,neutral
07462000787200 ive been to the back of the line five times,happy
07470000764900 fill out this form and wait,neutral
07652000790800 youre going to have to go back again,happy
08006660870800 okay  what is it that i did wrong on the form that i have to start all over again,happy
08703000898900 this whole area here you didnt initial,neutral
08989000912800 and you filled out,neutral
08987000966500 okay  well i can do that right here right now without going to the back of the line again  see look initialed  all done ready to go,happy
09332000983000 maam i have other people waiting in line right now  i have other people waiting in line right now,happy
09797001003500 i have been waiting for over an hour,neutral
10006001065300 this whole area of the form was not supposed to be filled out and you put the address in the wrong place,neutral
10655001114800 uhh and you spelled your own name wrong  so i need you to take that,neutral
11291001186900 im not starting over again  no i have done this five times  i am not starting over again,happy
11150001156200 and uh throw it away i need you to fill out a new form,neutral
11831001218900 maam youre going to have you look you really you really,happy
11995001220200 look can you not just help me,sad
12383001264000 i cant help you right now  do you understand that,sad
12204001320700 i mean look shes shes perfectly nice  she doesnt mind waiting for a couple of minutes because ive been here all day i have a job to get back to  i have kids to pick up from school  i cant just stay here,happy
13128001390593 look im going on my lunch break right now  so youre just going to have to take this form and go to the back of the line,happy
13476001390100 no  no  no no you have to help me,sad
13908001418000 like i said before right now,happy
13903001434800 this is your job is to help people like me who need to get a new license,happy
14348001460900 thats like the whole purpose of you being here,happy
14526001485700 maam you are testing my patience  do you understand me,neutral
14770001504800 i i im testing your patience,happy
14869001512100 youre testing my goddamn patience,happy
15050001525400 im testing your patience,happy
15122001554700 i work in this fucking building all day and im sick of it okay,happy
15256001545400 yeah  you have to be here all day,happy
15454001581400 i dont need to be  i need to go and do other things with my time  okay,happy
15816001651300 please just put the form in take the picture let me get my license and get the hell out of here  please,happy
16543001685100 ive walked away already  im not here anymore,happy
00730370115900 so youre leaving tomorrow,happy
01195000155600 yeah  they just called,happy
01823000223500 this is reallythis is unfair,neutral
02216000249200 i know,happy
02580000299400 i dont see breathing,neutral
03185000420800 i dont know what to say  i dont want to go but i dont have a lot of choice,neutral
04164000561200 i mean we both knew that this was going to happen  its just that i feel that you know i dont want susie growing up without a mother,happy
05714000657929 and uh im afraid that if you you know when you leave you wont come back,happy
06703000725100 im going to come back  i need you to believe that,happy
07075000724035 you dont know that,neutral
07312000786600 i need you to believe that too  how am i supposed to believe everythings going to be okay if you dont,happy
07662000823900 ill believe it but ill believe it but it i dont know that thats going to happen,happy
08448000884500 well you have to have faith because i dont have a choice and i have to go,sad
08810000907700 you do have a choice  you dont have to go,sad
09104000941700 do you think i want to leave you,neutral
09393000962100 you have a choice,neutral
09704971043400 i have to do this  i dont want to leave  do you think i want to miss seeing her grow up,sad
10517001117000 i know  its just you dont have to do this for a living you know,neutral
11282001168300 youre a smart person  there are other things you can do,happy
11793631222900 look we both knew what this meant when i signed on,happy
12306001325883 and now and now its really shitty timing but now i have to go,happy
13334021402000 i mean im the one who has to leave here  im the one who has to leave the two of you  at least you get to be together,happy
14085001453500 its just not going to work out without you here,happy
14681001493700 whats that supposed to mean,happy
14932001562600 i mean we cantwere not a complete family without you here,neutral
15643041614000 well ill come back  what is that supposed to mean  youre not willing to wait for me to come back,happy
16100001748400 of course im going to wait  i just i just dont like the idea of this happening because this isnt the last time this is going to happen youre going to go on more tours and stuff  i just i cant,happy
17487001779600 i cant deal with this emotionally,sad
17753001796800 what do you want me to do,neutral
18021001864500 i want you to leave  i want you to leave the service,neutral
18715001917500 well i cant very well do it today  i still have to leave tomorrow,sad
19080001961800 you can do it today  you dont have to do anything  you dont have to do anything you dont want to do,neutral
19578002014800 youre not making this any easier for me you know  im the one who has to go and youre really not helping,happy
20137002045900 look im just telling you that you dont have to go,neutral
20509002112800 i do have to go and i need to know that youre here waiting for me and that you believe that im coming back,happy
20462002075400 thats all im saying no you dont,happy
21667002193700 thanks that helps,sad
21116002163100 its just really unfair  this is this is bullshit,neutral
21950002218700 i feel much better now,neutral
22147002302800 youre acting like you know youre the one whos going all through you know all this shit and its really its really not,happy
22831002338900 i know im leaving you here with all the responsibility but at least you get to be with her,happy
23378002404900 yeah  of course i do because i didnt enlist in this stupid thing  why dont you just get out now and then,happy
24001002429900 i will but i cant right now,neutral
24222002474900 yes you dont have to go  what are they going to do  huh  put a gun to your head,happy
24706002544400 you know you know how this works  i have to go,happy
25733002636800 then go  well be here when you get back,happy
thats it,happy
26339002660330 thats how you want to leave it,happy
26735002741900 i dont know how else to leave it  what do you want me to lie to you,neutral
27511872789096 you want me tell you that im okay with it,happy
27862002881200 i want you to be okay with it as much as you can be  i mean its not a great situation but we dont have an option here,happy
28987002996000 well i cant be okay with it the same way you cant not go  it just doesnt work that way,neutral
29914003006700 fine,happy
00463730075400 i have something to tell you,happy
00706000099800 what  you seem so excited,happy
00943000136200 its really exciting  dont you want to guess,sad
01289000195700 uh you got a new car a new house uh a dog,neutral
no better better,neutral
01853000200500 look,neutral
02001000226000 are you serious  youre getting married,happy
02149000250200 yes  he finally proposed  im getting married,happy
02375000262700 holy shit thats amazing,happy
02583000276331 i know im so,happy
02631000279900 congratulations,neutral
02765000292830 thank you laughter,neutral
02903000307700 im invited right,happy
03057000329700 you think laughter,neutral
03264000399700 ill have to uh ill have to get myself a new tux  my uh the old one is a little worn and dirty  thats awesome  where are you guys going to have it,happy
03954000504700 well actually we were just talking about today and i dont really want to do like the traditional church thing you know  so we are going to get married in the meadow,happy
05050000532800 do you remember up by yosemite yeah,happy
a meadow,neutral
05537000590400 well thats thats thats beautiful thats a beautiful place to do it,happy
05330000564800 were going to get married in the middle of a meadow laughter,happy
05648000659800 everybodys going to come up were going to stay in all the pretty cabins up there and um everybodys going to have you know really flowery sort of naturey stuff,happy
06598000674270 so pretty,neutral
06560000668600 thats great,happy
06722000688100 i hope theyre not like,happy
06790000698300 very midsummer nights wedding,neutral
06951000763600 right  nice  thats great  i hope while were up there nobody gets attacked by any like bears or wolves or anything,happy
07464000799400 thanks thanks a lot  youre really helping the excitement here i hope no one dies,neutral
07651000795700 well no i am im trying to be positive,happy
07962000824300 im trying to be positive  im trying to say i hope that doesnt happen,happy
08213000857300 okey well well you know what  i was hoping that you would help,neutral
08243000859600 were going to be in the middle of the wilderness these kind of things happen,happy
08573000908900 plan everything  so then you can make sure that no one gets attacked by bears,happy
plan,neutral
09060000931700 yeah  ill help plan,neutral
09277000944300 yeah,happy
09406000952400 yeah,happy
09483000960800 really,neutral
09563000968300 sure,neutral
09651001033300 okay  its going to be in like six months  so we dont have a really long time,happy
10278001093600 im thinking greens lots of greens greens and browns  were nature,happy
10621001078900 okay,happy
10819001102800 no  no browns,neutral
10989001113500 why not browns,neutral
11056001121800 its a wedding,neutral
11145001141200 its a light brown tanish,neutral
11302001159400 blue for the sky,neutral
11650001183000 come on,neutral
11670001254800 i just think browns are really what you want to go with  i mean i think theres more contrast between brown and green than there is,happy
well yeah but,happy
12336001261500 who whos getting married though,happy
12573001285200 i know but you just asked me to,happy
12795001330300 to help plan because im getting married laughter,happy
yeah i know,happy
13258001347800 so were going to go greens and browns,happy
13424001360900 no,neutral
13575001403100 come on  please will you do the greens and browns just the browns for me,neutral
come on,neutral
14048001429300 just for me  come on  im your best friend,happy
14136001435100 its not your wedding you can,neutral
14297001443500 im your best friend,happy
14353001449900 you know what you know what,happy
14437001460300 give me the browns,neutral
14504001506400 you cant ruin my mood today  if you want to wear a brown tux you go ahead and wear a brown tux,sad
im not trying to ruin your mood,happy
15386001566400 okay  fine  so green and what,happy
15066001542800 but bridesmaids arent wearing brown and im not wearing brown,happy
umm,neutral
15747001586800 blue,neutral
15836001596800 maybe,neutral
15924001614300 okay fine greens and blues,happy
15986001615800 i like blue,happy
16150581646600 greens and blues and maybe a little light yellow,neutral
16412001654200 that would work,neutral
16514001661200 yeah,happy
16570001710000 throw in a little little uh trim in yellow  maybe some yellow flowers,happy
17053001791600 okay  that sounds good um and uh were going to get like a five uh story cake right,happy
17883001820900 yeah  i hadnt actually thought about the cake yet but,happy
18078001914200 i mean you know youre going to have at least like two hundred and fifty people come  so were going to need you know just a huge buffet,happy
yeah,happy
19106001921200 yes,neutral
19179001954200 fried chicken mashed potatoes,neutral
19219001939900 see this is why you have to help,sad
19399001979600 because youre going to take care of everything  youre going to think of all the details that i forget,happy
19764002008000 well i cant be in charge of this  i mean i got things i got to do,happy
19993002024900 well right but you can help,neutral
20156002057800 well this is really exciting  i mean i just i couldnt be happier right now,happy
20578002092900 im thrilled  god,happy
20546002069100 ha ha ha,neutral
20897002105900 ha ha,neutral
21013002134400 just ecstatic  i cant believe youre my best friend,neutral
21064002146300 just couldnt be any cooler,neutral
21347002178900 youre my best friend were growing up and now youre getting married thats amazing,happy
21620002208300 i know  ive been waiting forever  i cant believe its finally happening,neutral
21917002240800 wow  i just i i i feel like im going to faint,happy
22410002265218 im so all the blood,happy
22391002266600 you dont look like youre going to faint,happy
22652182314599 has just rushed to my head and i and i mean honestly,happy
uhuh,neutral
23145992334700 im getting a little weak in the knees,happy
23065002338048 so so when are you getting married mr excited,happy
23418082462700 you know that ive neveri i have a long run of bad relationships but you know i mean you got to work through it  its fine,happy
24453002490400 what about kathy  i mean you guys have been dating for a while,happy
24859002506400 yeah but,happy
24915002512200 you havent ruined it yet,neutral
25070002564700 yeah  i know but its you know maybe well get married  i dont know  should be pretty,happy
maybe well get married,happy
25859002606500 you really like,happy
25661002625900 i dont know  okay  i mean gosh  theres just look theres a lot of pressure in getting married okay,happy
26226002675100 what  she could be just as excited as i am right now,happy
26759002736700 you could make her that excited  you really like her  you guys have been together for a really long time now,happy
27159002737900 oh ive made her that excited,neutral
27369822773952 laughter thats more than i needed to know,happy
27691002797200 what  youve heard me talk about it before,neutral
27954002809100 laughter,neutral
28058002825646 im a monster in bed,happy
00665000110500 hey  get out of the way  im watching tv,happy
01181000156242 thats helpful,neutral
01585000252200 i just dont think i can do this anymore  its been a really long time and its not like im not trying,happy
02551000285800 well i guess youre not trying hard enough,happy
02823000339952 i am try  its been three years,neutral
03402000460100 and i have gone everywhere i can think of  i have given resumes  i have done interviews  ive tried to pull in favors  ive asked everybody i know for help  i dont know what else to do,sad
04628000519500 just i dont know maybe youre not smart enough,happy
05318000576500 i mean i dont know just go out and keep trying just,happy
05804000599300 i dont know,neutral
05836000678000 okay but ive been trying for three years  three years and i havent gotten a bite much less actually gotten hired and i am smart enough  thank you very much,happy
06744000699500 hey  look i mean you know,happy
06961000747700 im really good at what i do  i just dont know how to make someone else see that,happy
07448000775500 look bananas dont grow overnight  okay,neutral
07727000809300 what  who says that  bananas dont grow overnight,sad
07758000795100 you need that time,happy
07951000842200 you know you need to just you need i mean it takes time to get a good job  i mean,happy
08405000875300 okay  i think three years is a little excessive,happy
08423000911400 look at me like you know i mean hey i it took me you know like six years to get where i am now i mean,happy
09004001030400 yeah but you werent unemployed for three years trying to find any job  i mean at this point im going to go drive a cab or you know work at the gas station or something  i dont even i dont know what to do anymore,happy
10293001073100 i dont know  i mean whatever,neutral
10704001107700 nothing im trying seems to work just,happy
11047001117700 clearly,neutral
11148001145800 okay thats helpful  thanks,happy
11336001157300 look im sorry okay its just,happy
11460001174800 clearly everything youre doing is completely wrong,happy
11665001204600 i mean well i mean i dont know it doesnt really affect my life you know,happy
12045041257900 well dont you understand that this is,sad
12537001274000 yeah i understand but,happy
12586001329400 i dont even i mean you have to have some kind of an idea  something you could possibly throw out there that i could maybe use,happy
12942001321000 i dont know well like i dont know i mean,happy
13294001349000 i mean its not like this is an,happy
13490001408100 extreme request  i want to find a job  everybody wants to find a job its really not that,neutral
13821001418800 clearly cle clearly youre doing something wrong,happy
14154001436000 okay okay fine,happy
14191001477700 cause if youve been looking youve been applying for jobs for three years and,neutral
14361001472500 okey so im doing something wrong  what am i doing wrong,happy
14735001542500 im really good at what i do  im smart  im trained  i have the education  im talented  i cannot,happy
15390001609400 are you i mean do you like get dressed up and everything when you go to the job interview,happy
15866001622000 well yeah i mean i like take a shower and stuff,happy
16185001666400 and you like you know you shave your legs and everything,happy
16548001692900 laughter yeah  usually,happy
16743001715400 and i want i mean you know youve got to like do your hair  i mean i dont know its like,happy
17023001730700 yeah i i make my,happy
17456001797000 i make myself very presentable before i go to any kind of interview,neutral
17154001768300 you know what i mean you know its like they say presentation is like eighty percent,happy
17733001833600 or some some large percent of of success,neutral
18109001853600 uhuh uhuh yeah yeah good quote,happy
yeah,happy
18392001906900 because i dont know i mean just you know just keep keep keep at it  keep trying  go,happy
19030001979800 bucko thats really helpful  just keep chugging along  the little engine that could,neutral
yeah just,happy
19364002000000 what do you want me to look hey look if i could dont get all sassy,happy
19858002027100 well you just youre doing something wrong,happy
20023002059900 look if i could give you a jobif i could give you a job i would but i mean im not in that position im,happy
20386002113200 well maybe you could help  i mean youve got a job  im willing to look outside of my realm  i could try something else,happy
21056002153300 hey id love to help you but i you dont have the kind of training that i,neutral
21423002189200 ill get it  i just need a job  i dont care what it is,neutral
21772002197100 so go to mcdonalds,neutral
21928002236000 well i mean i need to make a little bit more than the minimum wage fry flipper,happy
22331002261400 well youve got to start somewhere  i mean,happy
22526002316300 i did start somewhere  i worked my way up  im not going to start at the bottom again,happy
23148002382600 well youre going to have to  you dont really have an option  whats your problem,happy
23806002442400 whats my problem  whats my problem i dont have a job,sad
24140002443500 i dont know its like im trying to be,happy
24578002493900 i thought i was pretty clear about what the problem was,neutral
